企業名,店コード,店名,実績期間FROM,実績期間TO,ゴンドラコード,ゴンドラ名,総売上金額合計,定番売上金額合計,定番売上金額,定番10CM当り売上,総売上金額,定番荒利金額,総荒利金額
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3006,洋日配    ,346778842,300133873,1535966,17060,1804605,270672,298361
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3007,洋日配    ,346778842,300133873,259664,2880,259664,60302,60302
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3008,洋日配    ,346778842,300133873,351791,3900,351791,88696,88696
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3009,洋日配    ,346778842,300133873,565796,6280,565796,90861,90861
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3010,洋日配    ,346778842,300133873,299233,3320,299233,52813,52813
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3011,洋日配    ,346778842,300133873,110860,1230,110860,19245,19245
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3012,洋日配    ,346778842,300133873,242582,2690,242582,41413,41413
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3013,洋日配    ,346778842,300133873,453418,5030,582432,74674,87560
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3014,洋日配    ,346778842,300133873,435448,4830,435448,58055,58055
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3015,洋日配    ,346778842,300133873,1422689,15800,1422689,182108,182108
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3016,洋日配    ,346778842,300133873,1010071,11220,1010071,83274,83274
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3017,洋日配    ,346778842,300133873,1456868,16180,1607368,147628,162638
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3018,洋日配    ,346778842,300133873,810480,9000,1112298,104886,134058
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3104,洋日配    ,346778842,300133873,555656,12340,555656,98922,98922
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3105,洋日配    ,346778842,300133873,1492332,33160,1492332,253312,253312
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3106,洋日配    ,346778842,300133873,568454,12630,568454,88451,88451
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3107,洋日配    ,346778842,300133873,967023,10740,1210125,142089,153492
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3108,洋日配    ,346778842,300133873,1249410,13880,1792526,155762,183970
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3109,洋日配    ,346778842,300133873,1035618,11500,1035618,144274,144274
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3110,洋日配    ,346778842,300133873,486547,5400,486547,71340,71340
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3111,洋日配    ,346778842,300133873,729194,8100,935241,128048,134562
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3112,洋日配    ,346778842,300133873,575368,6390,930268,78546,90495
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3113,洋日配    ,346778842,300133873,535547,5950,707913,84478,100430
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3114,洋日配    ,346778842,300133873,352935,3920,465447,57876,69912
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3115,洋日配    ,346778842,300133873,187060,2070,187060,29290,29290
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3204,和日配    ,346778842,300133873,1312620,14580,1516876,334419,382533
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3205,和日配    ,346778842,300133873,1194546,13270,1317453,306643,340655
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3206,和日配    ,346778842,300133873,664097,7370,664097,173681,173681
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3207,和日配    ,346778842,300133873,942381,10470,942381,250872,250872
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3208,和日配    ,346778842,300133873,1272273,14130,1272273,360530,360530
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3209,和日配    ,346778842,300133873,841551,9350,841551,273664,273664
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3210,和日配    ,346778842,300133873,885895,9840,885895,247494,247494
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3211,和日配    ,346778842,300133873,726875,8070,726875,199929,199929
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3213,和日配    ,346778842,300133873,1882426,20910,1960726,373665,387485
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3214,和日配    ,346778842,300133873,1392475,15470,1392475,443322,443322
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3215,和日配    ,346778842,300133873,1101549,12230,1101549,377017,377017
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3301,加工肉    ,346778842,300133873,525147,5830,944202,110638,198547
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3302,加工肉    ,346778842,300133873,1495188,16610,1495188,232406,232406
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3303,加工肉    ,346778842,300133873,864515,9600,864515,147303,147303
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3304,加工肉    ,346778842,300133873,892229,9910,892229,201529,201529
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3305,加工肉    ,346778842,300133873,837792,9300,1451500,208788,338674
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3306,加工肉    ,346778842,300133873,594773,6600,1162904,139353,253945
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3307,加工肉    ,346778842,300133873,564660,6270,813573,141767,195764
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3308,加工肉    ,346778842,300133873,406164,4510,798842,103280,195032
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3309,加工肉    ,346778842,300133873,337507,3750,363489,79273,84162
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3310,加工肉    ,346778842,300133873,3310,30,3310,520,520
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3311,加工肉    ,346778842,300133873,75194,830,75194,18589,18589
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3312,和日配    ,346778842,300133873,774821,8600,1034979,171160,213514
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3313,和日配    ,346778842,300133873,1120015,12440,1497851,223908,271688
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3314,和日配    ,346778842,300133873,1186796,13180,1250714,323358,334212
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3315,和日配    ,346778842,300133873,1058276,11750,2208666,277833,445086
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3316,和日配    ,346778842,300133873,446864,4960,446864,109392,109392
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3317,和日配    ,346778842,300133873,2206529,24510,2340195,547636,560516
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3318,和日配    ,346778842,300133873,1828101,20310,1828101,424463,424463
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3319,和日配    ,346778842,300133873,64381,710,64381,15094,15094
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3320,和日配    ,346778842,300133873,1809452,20100,2033797,510286,562062
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3321,和日配    ,346778842,300133873,3048504,33870,3817348,813879,990491
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3322,和日配    ,346778842,300133873,1767785,19640,2304674,499140,576950
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3323,和日配    ,346778842,300133873,1981456,22010,3435932,506308,748121
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3324,和日配    ,346778842,300133873,2572728,28580,2705322,673367,695753
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3325,和日配    ,346778842,300133873,1672507,18580,2167207,444878,537161
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3326,和日配    ,346778842,300133873,730076,8110,792932,174172,185188
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3327,和日配    ,346778842,300133873,490433,5440,490433,89467,89467
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3328,和日配    ,346778842,300133873,2516977,27960,2641666,596608,620425
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3329,和日配    ,346778842,300133873,1949575,21660,1949575,486560,486560
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3330,和日配    ,346778842,300133873,1655779,18390,1781358,425524,449511
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3331,和日配    ,346778842,300133873,1152929,12810,1376727,295265,331313
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3332,和日配    ,346778842,300133873,965339,10720,1133411,312708,339780
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3333,和日配    ,346778842,300133873,1097188,12190,1179322,280214,295658
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3414,003414      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,3627,003627      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4001,薬        ,346778842,300133873,28651,310,28651,6640,6640
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4002,薬        ,346778842,300133873,52333,580,52333,14699,14699
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4003,薬        ,346778842,300133873,191986,2130,191986,22108,22108
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4004,薬        ,346778842,300133873,17126,190,17126,4641,4641
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4005,薬        ,346778842,300133873,41349,450,41349,12306,12306
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4006,薬        ,346778842,300133873,114236,1260,114236,24585,24585
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4007,薬        ,346778842,300133873,18197,200,18197,4641,4641
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4008,薬        ,346778842,300133873,22107,240,22107,3786,3786
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4009,薬        ,346778842,300133873,68536,760,68536,26917,26917
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4010,薬        ,346778842,300133873,70720,780,70720,16191,16191
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4011,薬        ,346778842,300133873,95139,1050,95139,24328,24328
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4012,薬        ,346778842,300133873,134949,1490,134949,29504,29504
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4013,薬        ,346778842,300133873,71509,790,71509,16451,16451
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4014,薬        ,346778842,300133873,97012,100,97012,24831,24831
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4015,薬        ,346778842,300133873,99626,110,99626,24559,24559
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4016,薬        ,346778842,300133873,173365,1920,173365,36032,36032
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4017,薬        ,346778842,300133873,57345,630,57345,19443,19443
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4018,薬        ,346778842,300133873,102725,1140,102725,30850,30850
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4019,薬        ,346778842,300133873,301165,3340,301165,64761,64761
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4020,薬        ,346778842,300133873,168204,180,168204,44907,44907
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4021,薬        ,346778842,300133873,64843,720,64843,12414,12414
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4022,薬        ,346778842,300133873,130574,140,130574,36392,36392
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4023,薬        ,346778842,300133873,203093,2250,203093,15305,15305
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4024,薬        ,346778842,300133873,35518,390,35518,5471,5471
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4025,薬        ,346778842,300133873,201046,2230,201046,26577,26577
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4101,薬        ,346778842,300133873,183441,2030,183441,18854,18854
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4102,薬        ,346778842,300133873,67614,750,67614,2907,2907
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4104,薬        ,346778842,300133873,24237,260,24237,-2833,-2833
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4105,薬        ,346778842,300133873,79525,880,79525,-40635,-40635
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4113,薬        ,346778842,300133873,143550,1590,143550,14070,14070
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4114,薬        ,346778842,300133873,109181,1210,109181,27627,27627
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4117,薬        ,346778842,300133873,40738,450,40738,7305,7305
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4118,薬        ,346778842,300133873,125186,1390,125186,32795,32795
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4123,薬        ,346778842,300133873,28250,310,28250,6154,6154
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4353,004353      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4358,004358      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4415,菓子パン  ,346778842,300133873,818605,12990,2172204,140737,348558
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4416,菓子パン  ,346778842,300133873,638596,10130,1033258,134503,205001
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4417,菓子パン  ,346778842,300133873,666245,10570,1578359,123734,268095
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4418,菓子パン  ,346778842,300133873,703306,11160,1725844,130120,245158
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4419,菓子パン  ,346778842,300133873,285861,4530,296991,50213,51403
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4420,ロールパン,346778842,300133873,498596,9230,1321644,93754,215881
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4421,食パン系  ,346778842,300133873,603995,11180,1361495,101512,201637
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4422,食パン    ,346778842,300133873,798568,14780,1703682,137306,244478
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4423,食パン    ,346778842,300133873,1129808,20920,1129808,103944,103944
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4424,ジャム    ,346778842,300133873,389330,380,389330,85737,85737
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4425,ジャム    ,346778842,300133873,341319,3790,341319,75400,75400
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4427,和菓子    ,346778842,300133873,692368,15380,875559,130751,151673
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4428,和菓子    ,346778842,300133873,528263,590,792181,100225,126846
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4429,サイドネッ,346778842,300133873,8179,300,8179,1654,1654
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4501,和日配    ,346778842,300133873,135171,1500,135171,34273,34273
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4502,和日配    ,346778842,300133873,53006,580,53006,14321,14321
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4503,和日配    ,346778842,300133873,78943,870,78943,21610,21610
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4504,和日配    ,346778842,300133873,46093,510,46093,9955,9955
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4505,和日配    ,346778842,300133873,20819,230,20819,6112,6112
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4506,ベーカリー,346778842,300133873,142729,1580,142729,28363,28363
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4525,和日配    ,346778842,300133873,81112,900,81112,22141,22141
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4526,和日配    ,346778842,300133873,79137,870,79137,23582,23582
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4528,和日配    ,346778842,300133873,322131,3570,322131,76986,76986
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4529,和日配    ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4530,和日配    ,346778842,300133873,159204,1760,159204,41808,41808
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4536,和洋菓子  ,346778842,300133873,132825,1470,132825,25347,25347
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4537,和洋菓子  ,346778842,300133873,136843,1520,136843,29025,29025
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4610,洋生菓子  ,346778842,300133873,278586,7730,278586,63967,63967
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4715,レジ前通路,346778842,300133873,12900,140,12900,4000,4000
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,4802,レジ前通路,346778842,300133873,91256,1010,91256,26206,26206
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5101,005101      ,346778842,300133873,828458,820,828458,91200,91200
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5102,005102      ,346778842,300133873,580725,580,580725,63957,63957
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5103,005103      ,346778842,300133873,1348262,1340,1348262,148460,148460
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5104,005104      ,346778842,300133873,2849878,2850,2849878,314049,314049
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5105,005105      ,346778842,300133873,1808784,1800,1808784,199866,199866
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5206,レジエンド,346778842,300133873,37888,420,37888,7400,7400
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5207,レジエンド,346778842,300133873,105216,1160,105216,20550,20550
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5208,レジエンド,346778842,300133873,107968,1190,107968,18558,18558
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5211,レジエンド,346778842,300133873,6063,670,6063,1269,1269
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5212,レジエンド,346778842,300133873,10253,1130,10253,2179,2179
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5213,レジエンド,346778842,300133873,376705,5970,376705,112535,112535
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5214,レジエンド,346778842,300133873,117786,2180,117786,28657,28657
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5217,レジエンド,346778842,300133873,320097,5920,320097,91213,91213
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5218,レジエンド,346778842,300133873,66515,1230,66515,27086,27086
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5221,レジエンド,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5223,005223      ,346778842,300133873,9800,0,9800,2940,2940
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5300,たばこ    ,346778842,300133873,12944379,143820,12944379,1423372,1423372
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5601,005601      ,346778842,300133873,3966,0,3966,981,981
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5602,005602      ,346778842,300133873,12971,10,12971,3861,3861
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5603,005603      ,346778842,300133873,17411,10,17411,5660,5660
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5604,005604      ,346778842,300133873,8964,0,8964,2530,2530
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5700,005700      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5709,005709      ,346778842,300133873,49717,40,49717,17539,17539
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5710,005710      ,346778842,300133873,9865,0,9865,1149,1149
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5711,005711      ,346778842,300133873,42466,0,42466,8543,8543
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5712,005712      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5714,005714      ,346778842,300133873,82966,0,82966,27048,27048
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5715,005715      ,346778842,300133873,35863,0,35863,10861,10861
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5716,005716      ,346778842,300133873,17493,0,17493,5311,5311
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5717,005717      ,346778842,300133873,30522,0,30522,7228,7228
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5718,005718      ,346778842,300133873,28087,0,28087,8333,8333
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5719,005719      ,346778842,300133873,41589,0,41589,12134,12134
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5720,005720      ,346778842,300133873,62563,60,62563,15792,15792
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5721,005721      ,346778842,300133873,9547,0,9547,-1477,-1477
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5722,005722      ,346778842,300133873,123217,0,123217,35573,35573
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5723,005723      ,346778842,300133873,6883,0,6883,1938,1938
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5724,005724      ,346778842,300133873,17500,0,17500,4880,4880
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5725,005725      ,346778842,300133873,47680,0,47680,12380,12380
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5729,005729      ,346778842,300133873,19442,0,19442,5630,5630
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5730,005730      ,346778842,300133873,12293,0,12293,3980,3980
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5731,005731      ,346778842,300133873,15717,0,15717,5394,5394
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5803,005803      ,346778842,300133873,717,0,717,222,222
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5804,005804      ,346778842,300133873,27459,0,27459,8306,8306
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5805,005805      ,346778842,300133873,34198,0,34198,10671,10671
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5806,005806      ,346778842,300133873,24586,0,24586,3372,3372
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5807,005807      ,346778842,300133873,77515,0,77515,22179,22179
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5808,005808      ,346778842,300133873,347042,340,347042,106030,106030
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5809,005809      ,346778842,300133873,30014,0,30014,3078,3078
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5810,005810      ,346778842,300133873,174031,0,174031,27204,27204
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5811,005811      ,346778842,300133873,203228,0,203228,47518,47518
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5812,005812      ,346778842,300133873,196997,0,196997,57555,57555
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5813,005813      ,346778842,300133873,224121,0,224121,68752,68752
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5835,005835      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,5960,005960      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,6006,006006      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,6202,006202      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7000,007000      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7001,007001      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7002,007002      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7101,007101      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7201,007201      ,346778842,300133873,368966,0,368966,119895,119895
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7301,007301      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7401,007401      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7600,007600      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7601,007601      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7800,007800      ,346778842,300133873,0,0,0,0,0
